,AUD,BDT,BND,BRL,CAD,CHF,CNY,CZK,DKK,EGP,EUR,GBP,HKD,IDR,ILS,INR,JPY,KES,KHR,KRW,KWD,LAK,LKR,MYR,NOK,NPR,NZD,PHP,PKR,RSD,RUB,SAR,SEK,SGD,THB,USD,VND,ZAR
2019-08-06,1026.1,17.883,1093.8,380.16,1145.4,1550.2,214.77,65.756,226.71,91.161,1692.2,1840.0,192.91,10.581,431.68,21.355,1419.8,14.627,36.953,124.31,4970.0,17.386,8.5139,360.62,169.74,13.351,989.40,29.041,9.4230,14.372,23.187,402.83,157.35,1093.8,49.130,1511.0,6.4975,102.21
2019-08-07,1015.7,17.869,1091.6,381.24,1135.8,1544.2,214.36,65.626,226.36,91.199,1689.6,1833.7,192.54,10.614,432.64,21.323,1421.3,14.644,36.923,124.26,4961.8,17.366,8.5083,360.72,169.33,13.327,969.80,28.857,9.4360,14.368,23.200,402.51,157.17,1091.6,48.980,1509.8,6.5033,101.37
2019-08-08,1022.9,17.852,1091.1,380.09,1135.2,1546.9,214.14,65.608,226.66,91.204,1691.4,1833.7,192.35,10.617,433.09,21.343,1421.2,14.588,36.907,124.72,4959.6,17.350,8.5269,360.69,168.79,13.339,974.50,28.974,9.4330,14.378,23.158,402.13,156.85,1091.1,49.046,1508.4,6.4947,100.03
2019-08-09,1026.2,17.864,1090.8,384.78,1140.4,1548.0,213.70,65.397,226.21,91.035,1688.3,1827.5,192.34,10.627,433.25,21.337,1423.9,14.641,36.843,124.58,4958.5,17.341,8.5270,360.38,169.06,13.336,977.80,29.045,9.5720,14.352,23.077,402.03,157.48,1090.8,49.065,1508.0,6.4986,99.420
2019-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,1021.8,17.859,1088.0,379.13,1139.6,1556.1,213.79,65.454,226.56,91.087,1690.9,1823.4,192.55,10.552,432.27,21.200,1435.7,14.625,37.002,123.53,4967.9,17.376,8.5380,360.01,169.15,13.250,974.50,28.854,9.4280,14.365,23.046,402.75,157.82,1088.0,49.012,1510.8,6.5102,98.450
2019-08-14,1023.7,17.899,1091.1,381.56,1142.0,1552.8,215.53,65.438,226.50,91.163,1690.3,1825.0,192.78,10.617,433.46,21.216,1420.8,14.655,37.060,124.66,4969.2,17.405,8.5495,361.26,169.96,13.260,974.10,28.884,9.4380,14.357,23.154,403.20,158.13,1091.1,49.064,1512.4,6.5176,99.580
2019-08-15,1027.3,17.952,1091.7,374.33,1140.0,1555.6,215.73,65.298,226.63,91.499,1690.6,1832.6,193.46,10.630,431.58,21.265,1429.9,14.682,37.162,124.85,4985.3,17.422,8.5587,361.74,168.92,13.299,976.40,28.827,9.4640,14.367,22.942,404.30,157.67,1091.7,49.121,1516.6,6.5345,99.290
2019-08-16,1032.1,17.987,1096.2,381.10,1143.9,1552.4,216.07,65.355,226.05,91.749,1686.1,1848.0,194.01,10.686,429.47,21.371,1430.8,14.726,37.280,125.67,4998.6,17.465,8.5919,363.79,168.69,13.360,978.20,29.019,9.6250,14.323,23.097,405.57,157.15,1096.2,49.238,1521.2,6.5535,100.23
2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,1030.5,18.013,1098.7,380.16,1146.9,1555.8,216.01,65.584,226.56,91.590,1689.8,1845.4,194.04,10.692,428.72,21.299,1427.8,14.727,37.267,125.78,5001.6,17.468,8.5843,364.38,169.18,13.312,975.70,29.057,9.4980,14.360,22.768,405.81,157.49,1098.7,49.312,1522.0,6.5586,99.090
2019-08-20,1032.7,18.035,1099.3,373.98,1143.5,1554.8,215.73,65.439,226.38,91.801,1687.9,1843.5,194.27,10.683,431.55,21.236,1431.9,14.766,37.314,126.03,5009.1,17.486,8.5612,364.35,169.55,13.277,976.80,29.132,9.5050,14.340,22.841,406.32,157.13,1099.3,49.437,1523.9,6.5674,98.960
2019-08-21,1033.4,18.021,1100.5,375.69,1144.5,1554.0,215.50,65.518,226.66,91.632,1690.0,1849.5,194.16,10.693,431.94,21.315,1429.4,14.776,37.312,126.54,5006.8,17.462,8.5210,364.41,169.87,13.318,975.10,29.154,9.5080,14.352,23.000,406.00,157.61,1100.5,49.478,1522.7,6.5629,99.940
2019-08-22,1028.7,17.989,1096.6,377.56,1143.1,1547.4,214.46,65.385,226.23,91.656,1686.9,1846.6,193.82,10.678,431.57,21.138,1428.6,14.757,37.246,125.83,4997.6,17.425,8.4703,363.16,169.67,13.212,970.50,29.046,9.4940,14.323,23.178,405.29,157.40,1096.6,49.391,1520.0,6.5503,99.880
2019-08-23,1026.4,17.988,1095.0,373.14,1140.5,1538.3,214.45,65.237,225.41,91.635,1680.6,1853.4,193.66,10.684,432.50,21.199,1424.1,14.727,37.170,125.41,4991.3,17.397,8.4356,362.39,169.10,13.248,969.30,29.033,9.5110,14.252,23.142,404.87,156.86,1095.0,49.419,1518.4,6.5451,100.25
2019-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,1025.1,17.951,1093.3,368.17,1140.7,1550.0,212.24,65.250,226.10,91.567,1685.8,1856.6,193.35,10.652,430.96,21.087,1432.4,14.683,37.122,124.91,4993.8,17.383,8.4255,360.89,169.04,13.179,966.60,28.936,9.5020,14.311,22.987,404.45,157.17,1093.3,49.577,1516.8,6.5382,99.230
2019-08-27,1025.3,17.971,1093.0,365.47,1146.8,1549.2,211.82,65.453,226.30,91.614,1687.5,1860.8,193.55,10.652,431.81,21.165,1435.5,14.700,37.163,125.06,4998.9,17.392,8.4502,360.99,168.53,13.235,967.40,29.057,9.5170,14.334,22.890,404.90,157.47,1093.0,49.665,1518.5,6.5460,99.020
2019-08-28,1025.3,17.995,1094.5,368.47,1142.8,1549.0,212.20,65.239,226.05,91.705,1685.8,1853.5,193.77,10.662,431.26,21.174,1437.3,14.698,37.153,125.16,5004.0,17.395,8.4215,360.91,168.56,13.234,964.50,29.050,9.5220,14.303,22.792,405.43,157.11,1094.5,49.633,1520.5,6.5518,99.370
2019-08-29,1026.3,18.005,1096.3,364.90,1145.6,1546.5,212.89,65.166,225.89,92.005,1684.5,1854.7,193.92,10.685,431.92,21.201,1430.9,14.699,37.209,125.54,5006.0,17.392,8.4376,360.75,167.82,13.251,964.90,29.131,9.5290,14.293,22.792,405.63,156.41,1096.2,49.724,1521.3,6.5573,98.970
2019-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,1024.2,18.027,1095.4,367.45,1142.3,1537.7,212.37,64.480,224.17,92.036,1671.6,1840.9,194.24,10.731,430.74,21.168,1433.3,14.696,37.242,125.62,5006.5,17.364,8.4752,362.19,167.10,13.332,961.00,29.202,9.7110,14.208,22.862,406.13,155.25,1095.4,49.737,1523.2,6.5695,100.46
2019-09-03,1029.9,18.123,1099.5,365.83,1147.1,1545.1,213.38,64.731,224.82,92.554,1676.5,1836.3,195.22,10.765,432.45,21.193,1443.9,14.760,37.440,126.02,5032.5,17.427,8.4978,362.65,167.47,13.247,963.30,29.279,9.7690,14.249,22.893,408.28,155.02,1099.5,49.936,1531.3,6.6007,100.81
2019-09-04,1037.6,18.100,1103.1,367.05,1148.1,1551.3,213.88,65.253,225.83,92.299,1684.0,1858.8,195.12,10.807,432.64,21.230,1439.6,14.727,37.394,126.80,5031.9,17.405,8.4724,363.88,168.65,13.273,971.90,29.451,9.7410,14.320,23.023,407.76,156.66,1103.1,49.989,1529.4,6.5924,102.49
2019-09-05,1045.7,18.169,1109.0,374.92,1163.2,1562.3,214.79,65.554,227.14,93.297,1694.6,1883.5,195.83,10.849,436.77,21.363,1440.9,14.776,37.517,127.91,5054.1,17.471,8.4912,366.13,170.52,13.352,979.30,29.573,9.7780,14.423,23.240,409.31,158.63,1109.0,50.227,1535.2,6.6177,104.02
2019-09-06,1057.8,18.319,1119.8,376.88,1172.4,1565.5,217.51,66.127,229.07,93.938,1708.9,1904.6,197.48,10.983,440.14,21.611,1446.1,14.900,37.754,129.77,5093.7,17.615,8.5578,370.36,171.90,13.507,992.30,29.852,9.8670,14.544,23.467,412.75,160.19,1119.8,50.501,1548.1,6.6731,104.76
2019-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,1056.3,18.202,1114.6,378.56,1168.8,1552.9,215.85,65.581,227.45,93.488,1696.9,1893.9,196.16,10.961,435.81,21.492,1437.6,14.810,37.540,128.98,5061.1,17.487,8.5184,367.90,171.78,13.433,989.20,29.674,9.8120,14.436,23.483,410.06,159.54,1114.6,50.196,1538.0,6.6290,104.14
2019-09-10,1048.0,18.038,1107.3,373.21,1159.2,1541.4,215.00,65.200,226.09,92.710,1686.6,1883.1,194.87,10.876,432.33,21.252,1424.1,14.736,37.271,128.24,5027.4,17.366,8.4694,366.14,170.17,13.319,981.30,29.364,9.7490,14.354,23.322,407.41,156.73,1107.3,49.897,1528.1,6.5868,103.71
2019-09-11,1049.1,18.087,1107.5,374.49,1161.7,1538.0,214.74,65.162,225.86,93.118,1685.0,1888.4,194.94,10.870,431.00,21.308,1418.6,14.724,37.230,127.96,5026.7,17.379,8.4741,365.67,170.30,13.317,980.40,29.311,9.7440,14.334,23.381,407.46,157.98,1107.5,49.920,1528.3,6.5875,103.92
2019-09-12,1054.2,18.131,1114.0,376.62,1161.9,1546.5,216.10,65.280,226.36,93.386,1689.2,1888.0,195.68,10.951,432.70,21.477,1420.2,14.759,37.230,129.45,5037.6,17.400,8.4934,367.52,171.17,13.423,986.40,29.518,9.7670,14.377,23.513,408.44,158.68,1114.1,50.320,1532.0,6.6010,104.67
2019-09-13,1052.7,18.111,1114.4,377.01,1157.2,1549.8,216.22,65.653,227.40,93.222,1697.9,1905.3,195.63,10.961,434.55,21.517,1417.4,14.747,37.289,130.00,5037.1,17.391,8.4874,367.45,170.93,13.449,980.10,29.442,9.7650,14.442,23.816,408.09,159.56,1114.4,50.311,1530.7,6.5957,105.14
2019-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,1054.3,18.127,1115.3,374.98,1155.2,1546.6,216.77,65.498,226.83,93.676,1693.7,1903.5,195.82,10.909,433.56,21.435,1420.7,14.741,37.365,129.46,5038.7,17.412,8.4853,367.78,170.75,13.397,978.20,29.330,9.7680,14.395,23.896,408.31,158.88,1115.3,50.159,1531.6,6.5963,104.70
2019-09-17,1048.8,18.156,1114.2,375.91,1157.9,1543.4,216.23,65.239,226.27,93.714,1689.6,1903.3,196.09,10.884,430.99,21.337,1418.2,14.772,37.463,128.90,5044.3,17.427,8.4945,366.75,171.14,13.337,970.50,29.363,9.7810,14.366,23.907,408.94,157.93,1114.2,50.208,1534.1,6.6050,103.71
2019-09-18,1050.4,18.183,1117.3,376.79,1157.9,1543.0,216.74,65.507,227.17,94.085,1696.4,1912.7,196.26,10.927,433.48,21.571,1419.5,14.780,37.519,128.89,5053.4,17.441,8.4931,367.21,171.26,13.483,973.00,29.444,9.7920,14.425,23.830,409.58,158.03,1117.3,50.333,1536.4,6.6191,104.90
2019-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,1042.0,18.167,1115.9,368.09,1155.7,1548.0,216.44,65.435,227.02,94.065,1695.2,1922.7,195.86,10.916,436.27,21.580,1421.3,14.795,37.397,129.10,5051.9,17.422,8.4692,367.30,170.59,13.487,963.20,29.524,9.7830,14.426,24.034,409.02,158.43,1115.9,50.343,1534.2,6.6115,103.56
2019-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,1038.1,18.153,1112.8,369.73,1153.5,1549.9,215.18,65.033,225.52,93.954,1684.0,1907.3,195.64,10.890,435.54,21.636,1428.8,14.771,37.465,128.06,5049.0,17.408,8.4553,367.07,168.58,13.523,960.90,29.400,9.7800,14.323,23.974,408.92,157.21,1112.8,50.313,1533.8,6.6104,102.67
2019-09-24,1039.3,18.143,1113.4,368.24,1156.9,1547.9,215.76,65.184,225.71,94.020,1685.2,1906.2,195.53,10.863,436.62,21.630,1424.3,14.762,37.473,128.38,5045.8,17.401,8.4416,366.70,169.64,13.520,964.60,29.382,9.7770,14.333,24.079,408.66,157.62,1113.4,50.205,1533.0,6.6072,103.19
2019-09-25,1038.5,18.132,1112.1,368.01,1155.5,1554.6,215.07,65.176,225.81,93.936,1685.6,1905.0,195.45,10.828,438.27,21.545,1427.7,14.749,37.423,127.75,5042.1,17.383,8.4339,365.66,169.69,13.466,968.50,29.317,9.7690,14.356,23.823,408.45,157.99,1112.1,50.126,1532.1,6.6025,102.22
2019-09-26,1035.6,18.131,1109.6,369.27,1156.3,1541.9,214.80,64.976,224.51,93.815,1675.9,1888.6,195.44,10.806,436.00,21.583,1423.6,14.753,37.402,127.53,5036.9,17.377,8.4292,365.15,169.25,13.489,965.20,29.343,9.7690,14.264,23.827,408.41,157.27,1109.6,50.008,1532.0,6.6032,101.82
2019-09-27,1035.6,18.115,1108.2,367.22,1155.1,1542.2,215.01,64.720,224.04,93.906,1672.9,1880.4,195.33,10.813,439.27,21.636,1419.3,14.748,37.356,127.74,5033.2,17.359,8.4177,365.71,168.68,13.522,963.50,29.499,9.7650,14.245,23.781,408.31,156.58,1108.2,50.003,1531.6,6.6003,101.41
2019-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,1035.1,18.141,1108.6,368.44,1157.8,1543.3,214.64,64.889,224.48,94.145,1675.9,1889.5,195.49,10.798,441.27,21.667,1420.4,14.760,37.399,127.80,5038.7,17.373,8.4150,365.82,168.88,13.542,960.00,29.556,9.7720,14.261,23.678,408.56,156.24,1108.6,50.116,1532.8,6.6066,100.93
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,1024.4,18.155,1106.8,368.97,1158.2,1534.6,214.59,64.970,224.07,94.285,1673.0,1876.4,195.65,10.807,440.10,21.574,1424.5,14.764,37.456,127.23,5037.8,17.386,8.4286,365.85,167.48,13.487,954.60,29.502,9.7770,14.245,23.403,408.95,154.68,1106.8,50.049,1534.0,6.6106,99.790
2019-10-03,1029.5,18.100,1108.6,371.10,1149.6,1533.2,214.33,65.153,224.97,93.821,1679.5,1887.3,195.37,10.810,439.15,21.569,1430.3,14.753,37.487,127.25,5035.6,17.375,8.4367,365.96,167.65,13.483,963.50,29.577,9.7740,14.293,23.526,408.45,154.90,1108.6,50.126,1532.1,6.6030,100.95
2019-10-04,1035.6,18.117,1110.9,375.08,1149.6,1537.1,214.32,65.411,225.25,93.930,1681.8,1889.6,195.32,10.838,440.15,21.581,1434.9,14.759,37.512,128.07,5036.7,17.370,8.4408,366.11,168.04,13.492,969.80,29.581,9.7600,14.308,23.625,408.42,155.59,1110.9,50.337,1532.0,6.6032,100.98
2019-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,1032.1,18.105,1108.7,377.83,1150.1,1541.3,214.39,65.224,225.05,93.932,1680.5,1884.2,195.36,10.821,438.58,21.580,1434.2,14.764,37.543,127.98,5039.7,17.383,8.4680,365.36,167.91,13.487,964.20,29.539,9.7630,14.302,23.615,408.58,154.97,1108.7,50.304,1532.5,6.6053,101.14
2019-10-08,1035.4,18.128,1111.1,373.30,1152.7,1544.8,214.97,65.313,225.56,93.913,1684.8,1880.7,195.43,10.829,438.06,21.591,1430.7,14.768,37.534,128.29,5040.9,17.370,8.4855,365.72,167.95,13.489,969.30,29.621,9.7670,14.341,23.626,408.69,155.11,1111.1,50.433,1532.9,6.6072,101.14
2019-10-09,1033.6,18.103,1110.3,374.44,1152.2,1543.4,214.92,65.268,225.49,94.148,1684.0,1877.4,195.46,10.820,437.72,21.566,1429.4,14.778,37.450,127.90,5041.3,17.381,8.4965,365.27,167.41,13.479,968.20,29.616,9.7700,14.349,23.546,408.79,154.36,1110.3,50.526,1533.2,6.6012,100.69
2019-10-10,1034.6,18.086,1111.4,372.74,1151.1,1544.1,214.96,65.272,225.96,94.236,1687.7,1873.4,195.29,10.824,437.41,21.551,1426.1,14.764,37.425,128.16,5038.1,17.363,8.4794,365.24,167.64,13.468,968.60,29.623,9.7660,14.357,23.644,408.40,155.31,1111.4,50.347,1531.8,6.6023,101.29
2019-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,1033.2,18.093,1116.5,366.63,1159.5,1537.2,215.76,65.604,226.37,94.345,1691.3,1952.9,195.33,10.811,433.70,21.419,1409.9,14.784,37.721,128.82,5044.9,17.369,8.4290,365.34,167.05,13.386,961.70,29.715,9.7900,14.398,23.808,408.51,156.34,1116.5,50.383,1532.4,6.6040,102.34
2019-10-17,1043.3,18.101,1121.9,369.40,1163.5,1543.8,216.58,66.066,227.59,94.607,1700.3,1962.5,195.43,10.836,432.90,21.520,1408.8,14.778,37.705,129.97,5050.2,17.381,8.4167,366.38,167.00,13.448,968.90,29.862,9.7990,14.461,23.959,408.74,157.12,1121.9,50.572,1533.1,6.6062,103.35
2019-10-18,1048.0,18.088,1122.7,368.30,1167.1,1551.4,216.46,66.437,228.32,94.330,1705.7,1975.6,195.48,10.839,433.94,21.564,1410.7,14.778,37.715,129.91,5052.3,17.381,8.4259,366.29,166.70,13.478,976.70,29.905,9.7980,14.504,23.965,408.74,158.20,1122.7,50.639,1533.1,6.6071,103.85
2019-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,1054.5,18.109,1126.9,373.00,1169.3,1557.8,216.86,66.860,229.25,94.578,1712.8,1990.7,195.56,10.894,434.35,21.651,1412.1,14.783,37.776,130.99,5057.2,17.379,8.4408,366.83,168.02,13.474,982.20,30.020,9.8030,14.566,24.079,408.90,159.33,1126.9,50.692,1533.7,6.6086,103.81
2019-10-22,1053.6,18.127,1127.1,371.89,1173.5,1553.2,216.78,66.866,228.96,94.691,1710.6,1987.0,195.74,10.935,433.81,21.650,1414.3,14.819,37.862,130.82,5059.4,17.408,8.4555,366.64,168.13,13.531,985.20,29.969,9.8150,14.543,24.120,409.33,159.28,1127.1,50.645,1535.3,6.6170,104.43
2019-10-23,1050.3,18.126,1126.3,376.28,1172.1,1551.6,217.02,66.720,228.48,94.883,1707.0,1973.2,195.75,10.943,433.89,21.648,1416.4,14.826,37.813,131.05,5057.5,17.387,8.4584,366.61,167.57,13.530,982.80,30.096,9.8150,14.517,24.025,409.31,159.20,1126.3,50.658,1535.2,6.6154,104.67
2019-10-24,1047.5,18.107,1125.3,380.14,1172.5,1548.2,216.93,66.658,228.53,94.784,1707.3,1976.6,195.61,10.908,435.67,21.593,1410.8,14.853,37.867,130.72,5051.4,17.357,8.4636,366.28,168.27,13.496,980.40,29.866,9.8500,14.518,24.010,408.92,159.78,1125.3,50.672,1533.6,6.6092,104.93
2019-10-25,1046.1,18.080,1123.6,379.01,1172.3,1545.2,216.59,66.525,227.96,94.824,1702.9,1965.5,195.38,10.911,432.83,21.590,1410.3,14.818,37.640,130.51,5042.4,17.327,8.4468,365.84,167.11,13.488,975.70,29.898,9.7900,14.487,23.952,408.32,158.53,1123.6,50.734,1531.4,6.6007,104.54
2019-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,1047.7,18.051,1122.4,383.35,1171.6,1535.1,216.59,66.293,226.84,94.968,1694.7,1962.4,195.09,10.907,432.49,21.593,1404.7,14.780,37.493,131.17,5035.1,17.298,8.4258,365.39,165.59,13.497,970.70,29.953,9.8220,14.426,23.948,407.88,157.10,1122.4,50.661,1529.7,6.5927,105.17
2019-10-30,1050.0,18.034,1121.9,382.26,1168.2,1540.5,216.61,66.523,227.43,94.544,1699.1,1967.8,194.94,10.895,433.68,21.540,1404.2,14.816,37.829,131.10,5031.4,17.289,8.4155,365.32,165.33,13.463,971.20,30.014,9.8390,14.461,23.962,407.51,157.04,1121.9,50.572,1528.3,6.5872,104.50
2019-10-31,1055.7,18.001,1121.8,382.54,1158.8,1544.9,216.88,66.835,228.16,94.371,1704.4,1975.4,194.65,10.868,433.36,21.535,1404.7,14.768,37.783,131.14,5027.7,17.251,8.4235,365.52,166.32,13.459,979.70,30.068,9.8230,14.513,23.907,406.77,158.57,1121.8,50.538,1525.5,6.5746,100.76
2019-11-01,1051.2,17.959,1120.9,378.96,1157.6,1544.1,216.33,66.533,227.39,94.325,1698.9,1972.7,194.22,10.847,432.30,21.478,1409.6,14.745,37.401,130.67,5019.3,17.223,8.4006,365.57,166.58,13.423,979.10,30.087,9.8280,14.465,23.790,405.94,158.19,1120.9,50.469,1522.4,6.5615,100.82
2019-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,1048.9,17.900,1117.7,380.23,1154.2,1536.0,215.86,66.379,226.63,93.984,1693.2,1961.7,193.55,10.823,429.90,21.460,1399.7,14.684,37.266,130.73,4998.5,17.154,8.3992,365.21,166.84,13.409,978.80,30.026,9.7740,14.414,23.983,404.49,158.63,1117.7,50.237,1516.9,6.5384,102.72
2019-11-05,1046.9,17.842,1114.4,376.84,1151.6,1527.0,216.17,65.957,225.32,93.797,1683.3,1947.8,192.98,10.825,430.78,21.397,1389.0,14.637,37.241,130.90,4981.1,17.092,8.4023,365.97,165.92,13.368,971.20,30.006,9.6750,14.333,23.905,403.18,157.57,1114.4,50.083,1512.0,6.5174,102.63
2019-11-06,1044.9,17.856,1114.1,378.92,1150.5,1524.3,216.27,65.788,224.61,93.769,1678.1,1950.8,193.27,10.797,433.09,21.334,1388.1,14.677,37.106,130.76,4983.7,17.098,8.3764,365.82,165.01,13.333,966.00,29.899,9.6830,14.293,23.777,403.50,157.17,1114.1,49.949,1513.2,6.5226,102.33
2019-11-07,1047.6,17.914,1118.3,371.75,1153.2,1528.7,217.40,65.944,225.21,94.117,1682.4,1953.3,194.01,10.848,434.86,21.404,1393.1,14.760,37.304,131.40,4999.3,17.154,8.3896,367.80,166.27,13.378,967.80,30.079,9.7190,14.326,23.831,404.81,157.91,1118.3,50.028,1518.1,6.5437,103.01
2019-11-08,1044.4,17.904,1116.4,370.01,1150.5,1524.0,217.05,65.661,224.42,94.009,1677.0,1945.3,193.88,10.827,434.04,21.306,1388.3,14.753,37.147,131.10,4994.6,17.141,8.3991,367.12,166.35,13.316,965.80,30.016,9.7120,14.275,23.767,404.59,157.32,1116.4,49.944,1517.3,6.5404,102.52
2019-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,1038.7,17.918,1114.7,364.21,1145.3,1532.4,216.43,65.416,223.76,94.216,1671.9,1948.7,193.95,10.789,433.36,21.153,1391.8,14.865,37.191,130.05,4997.9,17.145,8.4338,365.68,165.37,13.221,971.50,29.851,9.7200,14.235,23.589,404.91,156.15,1114.7,50.207,1518.5,6.5448,101.58
2019-11-14,1030.2,17.890,1112.4,363.59,1142.8,1535.0,215.91,65.290,223.29,94.168,1668.5,1947.3,193.69,10.764,434.08,21.067,1395.5,14.854,37.132,129.62,4990.8,17.119,8.4064,364.67,164.83,13.167,968.50,29.880,9.7060,14.198,23.617,404.27,155.99,1112.4,50.194,1516.1,6.5346,101.62
2019-11-15,1028.1,17.852,1112.1,360.93,1143.5,1531.5,215.98,65.161,223.43,93.887,1669.3,1950.2,193.43,10.761,435.49,21.107,1395.2,14.847,37.467,129.84,4986.5,17.103,8.4017,364.61,165.53,13.192,966.40,29.888,9.7530,14.218,23.719,403.82,156.53,1112.1,50.121,1514.4,6.5262,102.50
2019-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,1033.2,17.880,1114.7,361.30,1147.0,1532.4,216.20,65.530,224.49,93.956,1677.4,1964.2,193.69,10.770,437.45,21.123,1391.7,14.864,37.435,130.12,4993.4,17.124,8.4439,365.11,166.67,13.202,971.40,29.909,9.7080,14.295,23.764,404.27,157.29,1114.7,50.136,1516.1,6.5332,102.83
2019-11-19,1031.5,17.884,1113.8,359.32,1147.5,1530.1,215.78,65.622,224.56,94.086,1677.8,1963.3,193.61,10.757,437.82,21.091,1393.5,14.895,37.422,129.84,4991.8,17.105,8.4576,364.46,166.32,13.182,970.20,29.794,9.7040,14.282,23.799,404.14,157.47,1113.8,50.210,1515.6,6.5323,102.74
2019-11-20,1032.0,17.883,1113.5,361.62,1140.6,1531.1,215.48,65.628,224.45,94.157,1677.2,1955.4,193.74,10.759,437.09,21.108,1399.0,14.915,37.460,129.57,4994.2,17.114,8.4632,364.30,164.77,13.192,972.20,29.763,9.7100,14.276,23.673,404.35,156.15,1113.5,50.237,1516.4,6.5363,102.17
2019-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,1030.7,17.872,1113.2,361.63,1141.8,1525.2,215.44,65.739,224.42,94.128,1677.1,1957.2,193.81,10.766,438.05,21.126,1396.6,14.955,37.318,128.85,4992.6,17.131,8.4244,363.69,166.00,13.204,973.50,29.863,9.7710,14.267,23.821,404.35,157.79,1113.2,50.237,1516.4,6.5373,103.71
2019-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,1028.6,17.862,1110.1,360.92,1139.7,1518.9,215.29,65.505,223.50,93.798,1669.9,1949.4,193.48,10.757,436.60,21.123,1391.2,14.878,37.324,128.74,4983.9,17.093,8.3749,362.78,165.44,13.201,972.40,29.809,9.6970,14.204,23.745,403.88,157.72,1110.1,50.103,1514.6,6.5286,103.02
